,CustomerDetail,Comment,CommentClass,ProductID
4633,E** A** C**|5 Kasım 2019|Nasa İletişim satıcısından alındı.,ürün gayet güzel ve fiyat olarak çok uygun,"['ürüngüzel','uygunfiyat']",3
4634,Mürvet sezen|4 Kasım 2019|BittiBitiyor satıcısından alındı.,Fiyatına göre çok güzel bir telefon memnun kaldık,"['ürüngüzel','fiyatperformans']",3
4635,e** a**|3 Kasım 2019|Nethouse satıcısından alındı.,"Bu fiyata alabileceğiniz çok güzel bir telefon, memnun kaldım",['ürüngüzel'],3
4636,**** ****|2 Kasım 2019|Nethouse satıcısından alındı.,Çok güzel telefon Trendyol a teşekkürler.,['ürüngüzel'],3
4637,Fahri Ozkalan|2 Kasım 2019|BittiBitiyor satıcısından alındı.,ürün de güzel hizmet de çekinmeden güvenle alabilirsiniz teşekkürler,['ürüngüzel'],3
4638,Serdar Dalmaz|28 Ekim 2019|BittiBitiyor satıcısından alındı.,Gayet memnun kaldım telefondan hızlıca geldi. Bu zamanda bu fiyata telefon kalmadı,['ürüngüzel'],3
4639,İlayda Taş|19 Nisan 2021|BittiBitiyor satıcısından alındı.,anneme aldim guzel urun,['ürüngüzel'],3
4640,M** E**|10 Nisan 2021|CEPSTAR satıcısından alındı.,güzel telefon anlatmaya gerek yok,['ürüngüzel'],3
4641,Hakan Çelen|23 Mart 2021|CEPSTAR satıcısından alındı.,çok güzel telefon...,['ürüngüzel'],3
4642,**** ****|22 Mart 2021|favorimobil satıcısından alındı.,Güzel telefon donma veya kasma olmuyor,['ürüngüzel'],3
4643,sahsever Yasin coban-Elite Üye|13 Şubat 2021|Nasa İletişim satıcısından alındı.,nfc olsa çok güzel telefon. f/p çok iyi.,"['ürüngüzel','fiyatperformans']",3
4644,Murat UÇAR|5 Şubat 2021|Mi Store satıcısından alındı.,güzel telefon çok begendim,['ürüngüzel'],3
4645,YILMAZ OZDOGAN|13 Ocak 2021|Selekt satıcısından alındı.,Üründen memnun kaldım. Teşekkür ederim,['ürüngüzel'],3
4646,e** d**|29 Aralık 2020|BittiBitiyor satıcısından alındı.,iyi güzel ürün tavsiye ederim,['ürüngüzel'],3
4647,K** K**|20 Aralık 2020|Nasa İletişim satıcısından alındı.,güzel ürün hızlı kargo,"['ürüngüzel','hızlıteslimat']",3
4648,**** ****|11 Aralık 2020|Selekt satıcısından alındı.,güzel telefon tavsiye ederim,['ürüngüzel'],3
4649,**** ****|9 Aralık 2020|Selekt satıcısından alındı.,memnun kaldık,['ürüngüzel'],3
4650,MURAT AYVAZ|9 Aralık 2020|Selekt satıcısından alındı.,Fiyatına göre güzel ürün,"['ürüngüzel','fiyatperformans']",3
4651,N** M**|7 Aralık 2020|Selekt satıcısından alındı.,Mutlu olduk güzel ürün,['ürüngüzel'],3
4652,Sezgin Kahraman|28 Kasım 2020|BETPA DİJİTAL satıcısından alındı.,ürün çok güzel beğendim,['ürüngüzel'],3
4653,**** ****|12 Kasım 2020|BittiBitiyor satıcısından alındı.,Fiyatına göre güzel telefon,"['ürüngüzel','fiyatperformans']",3
4654,**** ****|9 Kasım 2020|BittiBitiyor satıcısından alındı.,güzel bir ürün hızlı gönderi teşekkürler,"['ürüngüzel','hızlıteslimat']",3
4655,Ramazan özyaşar|15 Ekim 2020|Nasa İletişim satıcısından alındı.,ürün güzel tavsiye ederim,['ürüngüzel'],3
4656,**** ****|6 Ekim 2020|Nasa İletişim satıcısından alındı.,başarılı beğendim güzel ürün,['ürüngüzel'],3
4657,O** m**|24 Eylül 2020|Cepekspress satıcısından alındı.,çok güzel bir ürün,['ürüngüzel'],3
4658,f** g**|20 Eylül 2020|Nasa İletişim satıcısından alındı.,güzel bir ürün,['ürüngüzel'],3
4659,**** ****|19 Eylül 2020|Bizdenal satıcısından alındı.,Güzel bir telefon,['ürüngüzel'],3
4660,yahya Karahan|19 Eylül 2020|Alan Memnun satıcısından alındı.,güzel urun,['ürüngüzel'],3
4661,O** B**|3 Eylül 2020|Selekt satıcısından alındı.,Gayet iyi bir ürün. Tavsiye ederim.,['ürüngüzel'],3
4662,emre çolak|3 Eylül 2020|Gelecek Bizde satıcısından alındı.,çok güzel bir ürün,['ürüngüzel'],3
4663,**** ****|1 Eylül 2020|Denkel satıcısından alındı.,güzel telefon memnunuz,['ürüngüzel'],3
4664,**** ****|12 Nisan 2020|BittiBitiyor satıcısından alındı.,güzel ürün beğendim,['ürüngüzel'],3
4665,M** A** D**|7 Nisan 2020|BittiBitiyor satıcısından alındı.,Fiyatına göre güzel ürün,"['ürüngüzel','fiyatperformans']",3
4666,S** b**|4 Nisan 2020|Nasa İletişim satıcısından alındı.,güzel telefon,['ürüngüzel'],3
4667,**** ****|2 Nisan 2020|BittiBitiyor satıcısından alındı.,ürün güzel fiyatı gayet uygun,"['ürüngüzel','uygunfiyat']",3
4668,**** ****|2 Nisan 2020|Bizdenal satıcısından alındı.,ürün gayet güzel ve kullanisli,['ürüngüzel'],3
4669,G** ö**|1 Nisan 2020|Nasa İletişim satıcısından alındı.,güzel bir ürün,['ürüngüzel'],3
4670,**** ****|1 Nisan 2020|Nasa İletişim satıcısından alındı.,Guzel telefon,['ürüngüzel'],3
4671,**** ****|1 Nisan 2020|Nasa İletişim satıcısından alındı.,"Üründen memnunum, fiyatına göre iyi ürün","['ürüngüzel','fiyatperformans']",3
4672,**** ****|28 Mart 2020|Alan Memnun satıcısından alındı.,F/p ürünü güzel bir ürün,"['ürüngüzel','fiyatperformans']",3
4673,**** ****|28 Mart 2020|Nasa İletişim satıcısından alındı.,cok memnun kaldım,['ürüngüzel'],3
4674,Ramazan Ayrancı|26 Mart 2020|BittiBitiyor satıcısından alındı.,güzel ürün,['ürüngüzel'],3
4675,y** t** p**|26 Mart 2020|Cepekspress satıcısından alındı.,Çok iyi ürün,['ürüngüzel'],3
4676,M** Ç**|24 Mart 2020|Nasa İletişim satıcısından alındı.,Gayet güzel bir ürün ve hızlı kargo,"['ürüngüzel','hızlıteslimat']",3
4677,G** S**|23 Mart 2020|Cepekspress satıcısından alındı.,Çok güzel telefon,['ürüngüzel'],3
4678,**** ****|22 Mart 2020|İdealSeçim satıcısından alındı.,güzel urun,['ürüngüzel'],3
4679,M** O**|20 Mart 2020|TekCep satıcısından alındı.,fiyatına göre çok iyi bir ürün,"['ürüngüzel','fiyatperformans']",3
4680,F** O**|20 Mart 2020|Nasa İletişim satıcısından alındı.,Güzel bir ürün,['ürüngüzel'],3
4681,**** ****|17 Mart 2020|BittiBitiyor satıcısından alındı.,Güzel ürün...,['ürüngüzel'],3
4682,**** ****|14 Mart 2020|Nasa İletişim satıcısından alındı.,çok güzel bir ürün,['ürüngüzel'],3
4683,Esra Satır|5 Mart 2020|Cepekspress satıcısından alındı.,Gayet iyi ürün,['ürüngüzel'],3
4684,cuma aaytekin|4 Mart 2020|BittiBitiyor satıcısından alındı.,güzel ürün,['ürüngüzel'],3
4685,vildan akbulut|3 Mart 2020|Bemaks satıcısından alındı.,"oğlum icin aldim, uygun fiyat iyi ürün.","['ürüngüzel','uygunfiyat']",3
4686,m** a** k**|2 Mart 2020|Alan Memnun satıcısından alındı.,güzel telefon memnunum,['ürüngüzel'],3
4687,F** F** C**|28 Şubat 2020|Alan Memnun satıcısından alındı.,uygun fiyata guzel bir telefon,"['ürüngüzel','uygunfiyat']",3
4688,**** ****|28 Şubat 2020|Atacel satıcısından alındı.,çok iyi bir ürün,['ürüngüzel'],3
4689,BAYRAM CEYLAN|28 Şubat 2020|Nasa İletişim satıcısından alındı.,gerçekten çok iyi teşekkür ederim,['ürüngüzel'],3
4690,Serdar Abanozoğlu |27 Şubat 2020|BittiBitiyor satıcısından alındı.,Güzel telefon,['ürüngüzel'],3
4691,**** ****|27 Şubat 2020|BittiBitiyor satıcısından alındı.,Ürün güzel herkese tavsiye ederim,['ürüngüzel'],3
4692,**** ****|25 Şubat 2020|Nasa İletişim satıcısından alındı.,çok memnun kaldik,['ürüngüzel'],3
4693,**** ****|23 Şubat 2020|İdealSeçim satıcısından alındı.,çok güzel telefon memnun kaldık 🙏🙏🙏🙏,['ürüngüzel'],3
4694,**** ****|21 Şubat 2020|Alan Memnun satıcısından alındı.,fiyat performans ürünü. güzel telefon,"['ürüngüzel','fiyatperformans']",3
4695,**** ****|20 Şubat 2020|Nasa İletişim satıcısından alındı.,Ürünü çok beğendim.Teşekkürler.,['ürüngüzel'],3
4696,**** ****|19 Şubat 2020|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,Güzel telefon,['ürüngüzel'],3
4697,H** K**|19 Şubat 2020|Nasa İletişim satıcısından alındı.,Güzel ürün tavsiye ederim.,['ürüngüzel'],3
4698,**** ****|18 Şubat 2020|Nasa İletişim satıcısından alındı.,çok guzel bir ürün çok memnun kaldim👍,['ürüngüzel'],3
4699,melike yasar|15 Şubat 2020|BETPA DİJİTAL satıcısından alındı.,Memnun kaldık,['ürüngüzel'],3
4700,**** ****|12 Şubat 2020|Nasa İletişim satıcısından alındı.,Ürün çok güzel,['ürüngüzel'],3
4701,İ** B**|10 Şubat 2020|Timmy satıcısından alındı.,Ürün güzel tavsiye ederim,['ürüngüzel'],3
4702,H** H** B**|9 Şubat 2020|Nasa İletişim satıcısından alındı.,çok güzel bir telefon 👌,['ürüngüzel'],3
4703,**** ****|9 Şubat 2020|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,güzel ürün beğendim,['ürüngüzel'],3
4704,**** ****|9 Şubat 2020|Alan Memnun satıcısından alındı.,çok iyi çok memnun kaldim,['ürüngüzel'],3
4705,**** ****|9 Şubat 2020|BittiBitiyor satıcısından alındı.,cok güzel bir telefon,['ürüngüzel'],3
4706,**** ****|9 Şubat 2020|Nasa İletişim satıcısından alındı.,güzel telefon,['ürüngüzel'],3
4707,Seydo ay|8 Şubat 2020|Nasa İletişim satıcısından alındı.,iyi ürün Xiaomi note 8 begindim,['ürüngüzel'],3
4708,gizem akaryalı|8 Şubat 2020|Timmy satıcısından alındı.,Fiyatına göre başarılı bir ürün,"['ürüngüzel','fiyatperformans']",3
4709,**** ****|8 Şubat 2020|İnce Hesap satıcısından alındı.,Fiyatına göre güzel telefon kullanışlı,"['ürüngüzel','fiyatperformans']",3
4710,Ç** ü**|3 Şubat 2020|BittiBitiyor satıcısından alındı.,Güzel telefon parasına göre baya güzel,['ürüngüzel'],3
4711,Ahmet Tepe|2 Şubat 2020|Nasa İletişim satıcısından alındı.,Güzel ürün,['ürüngüzel'],3
4712,**** ****|31 Ocak 2020|Nasa İletişim satıcısından alındı.,çok güzel bi ürün,['ürüngüzel'],3
4713,Hamit Bektaş|30 Ocak 2020|Nasa İletişim satıcısından alındı.,güzel bir ürün tavsiye ederim,['ürüngüzel'],3
4714,Z** G**|30 Ocak 2020|Nasa İletişim satıcısından alındı.,güzel ürün,['ürüngüzel'],3
4715,**** ****|29 Ocak 2020|Selekt satıcısından alındı.,Güzel kargo güzel telefon,['ürüngüzel'],3
4716,m** ç**|26 Ocak 2020|Nasa İletişim satıcısından alındı.,güzel bir ürün,['ürüngüzel'],3
4717,Ebru Yildirim|25 Ocak 2020|Selekt satıcısından alındı.,Güzel ürün,['ürüngüzel'],3
4718,EmreCan Doğan|22 Ocak 2020|TekCep satıcısından alındı.,Ürün gerçekten çok iyi,['ürüngüzel'],3
4719,İ** S**|21 Ocak 2020|Nasa İletişim satıcısından alındı.,Ürün bekleneni karşılıyor memnun kaldım.,['ürüngüzel'],3
4720,T** Y**|19 Ocak 2020|BittiBitiyor satıcısından alındı.,iyi bir ürün,['ürüngüzel'],3
4721,Selami TURKMEN|19 Ocak 2020|BittiBitiyor satıcısından alındı.,Ürün çok güzel tavsiye ederim,['ürüngüzel'],3
4722,Fatih Dokuz|17 Ocak 2020|BittiBitiyor satıcısından alındı.,güzel ürün,['ürüngüzel'],3
4723,Filiz YUKSEL|17 Ocak 2020|BittiBitiyor satıcısından alındı.,Güzel bir telefon,['ürüngüzel'],3
4724,**** ****|16 Ocak 2020|TekCep satıcısından alındı.,güzel telefon,['ürüngüzel'],3
4725,**** ****|15 Ocak 2020|BETPA DİJİTAL satıcısından alındı.,tavsiye ederim güzel telefon,['ürüngüzel'],3
4726,ender ünlü|13 Ocak 2020|BittiBitiyor satıcısından alındı.,ürün çok güzel kargo çok hizli,"['ürüngüzel','hızlıteslimat']",3
4727,Ö** D**|13 Ocak 2020|BittiBitiyor satıcısından alındı.,fiyatına göre çok güzel bir telefon,"['ürüngüzel','fiyatperformans']",3
4728,Vedat Taşkın|11 Ocak 2020|Nasa İletişim satıcısından alındı.,Güzel telefon,['ürüngüzel'],3
4729,**** ****|11 Ocak 2020|TekCep satıcısından alındı.,üründen çok memnun kaldık tavsiye ederim,['ürüngüzel'],3
4730,**** ****|9 Ocak 2020|Nethouse satıcısından alındı.,güzel ürün memnunum😊,['ürüngüzel'],3
4731,**** ****|7 Ocak 2020|Cepekspress satıcısından alındı.,Memnun kaldık teşekkür ederim,['ürüngüzel'],3
4732,İBRAHİM GÜNEŞ|7 Ocak 2020|Cepekspress satıcısından alındı.,ürün mükemmel hızlı ve sorunsuz kargo,"['ürüngüzel','hızlıteslimat']",3
4733,**** ****|6 Ocak 2020|BETPA DİJİTAL satıcısından alındı.,Ürün güzel anneme aldım.,['ürüngüzel'],3
4734,**** ****|5 Ocak 2020|BittiBitiyor satıcısından alındı.,Güzel ürün,['ürüngüzel'],3
4735,**** ****|4 Ocak 2020|Selekt satıcısından alındı.,Güzel ürün tavsiye ederim,['ürüngüzel'],3
4736,leyla mehmetefendıopglu|3 Ocak 2020|Cepekspress satıcısından alındı.,guzel urun,['ürüngüzel'],3
4737,ayşegül öz|3 Ocak 2020|Nasa İletişim satıcısından alındı.,Ürün çok güzel harika,['ürüngüzel'],3
4738,S** G**|2 Ocak 2020|Nasa İletişim satıcısından alındı.,kesinlikle çok güzel bir ürün 😊,['ürüngüzel'],3
4739,Fehmi DOĞAN|2 Ocak 2020|Selekt satıcısından alındı.,Teşekkür ederim çok güzel ürün,['ürüngüzel'],3
4740,**** ****|1 Ocak 2020|Nethouse satıcısından alındı.,ürün gayet güzel,['ürüngüzel'],3
4741,**** ****|31 Aralık 2019|Selekt satıcısından alındı.,Çok güzel telefon,['ürüngüzel'],3
4742,**** ****|31 Aralık 2019|BittiBitiyor satıcısından alındı.,Güzel bir ürün dü tavsiye ederim,['ürüngüzel'],3
4743,Ufuk Kaya|30 Aralık 2019|Nasa İletişim satıcısından alındı.,Çok iyi ürün,['ürüngüzel'],3
4744,**** ****|30 Aralık 2019|Nasa İletişim satıcısından alındı.,Gayet güzel memnun kaldım,['ürüngüzel'],3
4745,**** ****|29 Aralık 2019|BittiBitiyor satıcısından alındı.,"Güzel ürün, hızlı teslimat...","['ürüngüzel','hızlıteslimat']",3
4746,**** ****|28 Aralık 2019|ceppaket satıcısından alındı.,sağlam ve güzel ürün teşekkürler,['ürüngüzel'],3
4747,Güven Mındız|28 Aralık 2019|Nasa İletişim satıcısından alındı.,hizli kargo guzel telefon,"['ürüngüzel','hızlıteslimat']",3
4748,**** ****|27 Aralık 2019|Cepekspress satıcısından alındı.,gayet güzel bir ürün kargo hızlı,"['ürüngüzel','hızlıteslimat']",3
4749,c** T**-Elite Üye|27 Aralık 2019|BittiBitiyor satıcısından alındı.,güzel telefon beğendim,['ürüngüzel'],3
4750,**** ****|26 Aralık 2019|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,Gayet memnunum güzel telefon,['ürüngüzel'],3
4751,Lütfi Akgun|25 Aralık 2019|Cepekspress satıcısından alındı.,güzel bir ürün,['ürüngüzel'],3
4752,**** ****|25 Aralık 2019|BittiBitiyor satıcısından alındı.,Memnun kaldık şimdilik bir sorun yok,['ürüngüzel'],3
4753,İ** N** Ö**|25 Aralık 2019|Nasa İletişim satıcısından alındı.,Çok kullanışlı ve güzel bir telefon,['ürüngüzel'],3
4754,a** a**|24 Aralık 2019|Nasa İletişim satıcısından alındı.,Güzel telefon güzel fiyat,"['ürüngüzel','uygunfiyat']",3
4755,E** K**|24 Aralık 2019|Nasa İletişim satıcısından alındı.,GüZel bir ürün,['ürüngüzel'],3
4756,Senay Durmuş Doğan|23 Aralık 2019|CEPTELEFONU.ONLİNE satıcısından alındı.,ürün guzel,['ürüngüzel'],3
4757,Serdar ertaş|23 Aralık 2019|BittiBitiyor satıcısından alındı.,güzel ürün beğendim,['ürüngüzel'],3
4758,S** T**|20 Aralık 2019|BittiBitiyor satıcısından alındı.,güzel urun,['ürüngüzel'],3
4759,**** ****|20 Aralık 2019|Cepekspress satıcısından alındı.,İyi bi ürün,['ürüngüzel'],3
4760,**** ****|19 Aralık 2019|BittiBitiyor satıcısından alındı.,güzel telefon iyi fiyat,"['ürüngüzel','uygunfiyat']",3
4761,Nihal Yalçın irioğlu|19 Aralık 2019|BittiBitiyor satıcısından alındı.,Memnun kaldım,['ürüngüzel'],3
4762,H** A** T**|18 Aralık 2019|Nasa İletişim satıcısından alındı.,"cok güzel, memnun kaldım",['ürüngüzel'],3
4763,**** ****|17 Aralık 2019|Nasa İletişim satıcısından alındı.,Güzel ürün. Bu fiyata daha da güzel,['ürüngüzel'],3
4764,**** ****|16 Aralık 2019|BittiBitiyor satıcısından alındı.,ürün güzel şimdilik memnunum,['ürüngüzel'],3
4765,cebrail pervane|16 Aralık 2019|Cepekspress satıcısından alındı.,Ürün çok iyi ürün ve kaliteli,"['ürüngüzel','kaliteliürün']",3
4766,ö** a**-Elite Üye|15 Aralık 2019|Cepekspress satıcısından alındı.,Memnun kaldım,['ürüngüzel'],3
4767,**** ****|14 Aralık 2019|BittiBitiyor satıcısından alındı.,Gayet güzel ürün hızlı kargo,"['ürüngüzel','hızlıteslimat']",3
4768,**** ****|14 Aralık 2019|BETPA DİJİTAL satıcısından alındı.,Çok güzel ürün bayıldım,['ürüngüzel'],3
4769,**** ****|12 Aralık 2019|Nasa İletişim satıcısından alındı.,ürün çok güzel,['ürüngüzel'],3
4770,**** ****|12 Aralık 2019|BETPA DİJİTAL satıcısından alındı.,urun guzel ve fiyati uygun,"['ürüngüzel','uygunfiyat']",3
4771,**** ****|12 Aralık 2019|CEPTELEFONU.ONLİNE satıcısından alındı.,fiyatına göre gayet iyi bir ürün👍,"['ürüngüzel','fiyatperformans']",3
4772,M.Günay Kurt|12 Aralık 2019|Nasa İletişim satıcısından alındı.,Fiyatına göre güzel bir Ürün.,"['ürüngüzel','fiyatperformans']",3
4773,Erkan YILMAZ|11 Aralık 2019|Bizdenal satıcısından alındı.,güzel urun,['ürüngüzel'],3
4774,**** ****|10 Aralık 2019|Alan Memnun satıcısından alındı.,Çok iyi bir ürün,['ürüngüzel'],3
4775,s** a**|10 Aralık 2019|BETPA DİJİTAL satıcısından alındı.,Güzel telefon uygun fiyat,"['ürüngüzel','uygunfiyat']",3
4776,ümit şimşek|9 Aralık 2019|Nasa İletişim satıcısından alındı.,güzel bir ürün,['ürüngüzel'],3
4777,**** ****|9 Aralık 2019|Cepekspress satıcısından alındı.,ürün güzel gayet kullanışlı,['ürüngüzel'],3
4778,**** ****|9 Aralık 2019|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,Çok güzel bir ürün tavsiye ederim,['ürüngüzel'],3
4779,Sinem Kayrakcı-Elite Üye|9 Aralık 2019|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,Güzel ürün,['ürüngüzel'],3
4780,**** ****|8 Aralık 2019|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,guzel urun tavsiye ederim,['ürüngüzel'],3
4781,**** ****|8 Aralık 2019|NF Bilişim satıcısından alındı.,Ürün güzel ama çok kaba,['ürüngüzel'],3
4782,**** ****|7 Aralık 2019|DİGİTALFONİ satıcısından alındı.,çok güzel ürün çok da güzel geldi.,['ürüngüzel'],3
4783,B** U**|6 Aralık 2019|Nasa İletişim satıcısından alındı.,Çok iyi bir ürün,['ürüngüzel'],3
4784,Rabia Kör|6 Aralık 2019|BittiBitiyor satıcısından alındı.,çok kullanışlı çok memnun kaldim,['ürüngüzel'],3
4785,**** ****|5 Aralık 2019|Alan Memnun satıcısından alındı.,çok iyi ürün tavsiye ederim,['ürüngüzel'],3
4786,**** ****|5 Aralık 2019|Alan Memnun satıcısından alındı.,güzel ürün iyi satıcı,['ürüngüzel'],3
4787,**** ****|5 Aralık 2019|Alan Memnun satıcısından alındı.,güzel telefon gerçekten kulanisli,['ürüngüzel'],3
4788,İbrahim Kavak|5 Aralık 2019|Nasa İletişim satıcısından alındı.,Ürün çok güzel tavsiye ederim,['ürüngüzel'],3
4789,ibrahim celebi|5 Aralık 2019|Alan Memnun satıcısından alındı.,Bu fiyata alınabilecek çok güzel telefon,['ürüngüzel'],3
4790,enes ay|3 Aralık 2019|Alan Memnun satıcısından alındı.,kaliteli güzel bir ürün,"['ürüngüzel','kaliteliürün']",3
4791,**** ****|1 Aralık 2019|Alan Memnun satıcısından alındı.,gayet guzel bir ürün,['ürüngüzel'],3
4792,Erol Akdağ|1 Aralık 2019|BittiBitiyor satıcısından alındı.,Güzel ürün klavyeye alışamadım,['ürüngüzel'],3
4793,**** ****|30 Kasım 2019|BittiBitiyor satıcısından alındı.,telefonla yazıyorum çok güzel ürün,['ürüngüzel'],3
4794,zafer eroğlu|29 Kasım 2019|Alan Memnun satıcısından alındı.,Ürün gerçekten çok iyi,['ürüngüzel'],3
4795,**** ****|29 Kasım 2019|Nasa İletişim satıcısından alındı.,Gerçekten çok güzel emeğinize sağlık,['ürüngüzel'],3
4796,mehmet doğangün|29 Kasım 2019|Alan Memnun satıcısından alındı.,Çok güzel bir ürün,['ürüngüzel'],3
4797,**** ****|29 Kasım 2019|Alan Memnun satıcısından alındı.,memnun kaldım.,['ürüngüzel'],3
4798,**** ****|28 Kasım 2019|BittiBitiyor satıcısından alındı.,Memnun kaldım tavsiye ederim,['ürüngüzel'],3
4799,A** K**|28 Kasım 2019|Nethouse satıcısından alındı.,Bu paraya güzel telefon.,['ürüngüzel'],3
4800,**** ****|27 Kasım 2019|Alan Memnun satıcısından alındı.,"çok güzel telefon, teşekkürler",['ürüngüzel'],3
4801,**** ****|27 Kasım 2019|Alan Memnun satıcısından alındı.,çok iyi ürün,['ürüngüzel'],3
4802,**** ****|27 Kasım 2019|Nasa İletişim satıcısından alındı.,Çok memnun kaldım harika bir telefon,['ürüngüzel'],3
4803,Ş** S**-Elite Üye|26 Kasım 2019|Cepekspress satıcısından alındı.,Güzel telefon.,['ürüngüzel'],3
4804,dilek arı|24 Kasım 2019|Gelecek Bizde satıcısından alındı.,Fiyat performans açısından güzel ürün,"['ürüngüzel','fiyatperformans']",3
4805,Furkan Yilanli|24 Kasım 2019|Nasa İletişim satıcısından alındı.,güzel ürün,['ürüngüzel'],3
4806,**** ****|23 Kasım 2019|Cepekspress satıcısından alındı.,Güzel telefon,['ürüngüzel'],3
4807,esra arslan|22 Kasım 2019|BittiBitiyor satıcısından alındı.,Çok güzel ürün ve çok hızlı kargo,"['ürüngüzel','hızlıteslimat']",3
4808,FERHAT Çopur|22 Kasım 2019|Nethouse satıcısından alındı.,ürün güzel teslimat iyiydi,['ürüngüzel'],3
4809,Alper ERİŞOĞLU |21 Kasım 2019|Cepekspress satıcısından alındı.,guzel ürün. 👍👍👍👍👍👍,['ürüngüzel'],3
4810,Sevinç Soydan-Elite Üye|21 Kasım 2019|BittiBitiyor satıcısından alındı.,"hızlı kargo, güzel ürün.","['ürüngüzel','hızlıteslimat']",3
4811,**** ****|21 Kasım 2019|Nethouse satıcısından alındı.,gayet güzel bir urun,['ürüngüzel'],3
4812,**** ****|21 Kasım 2019|BittiBitiyor satıcısından alındı.,fiyatina göre çok güzel bir telefon,"['ürüngüzel','fiyatperformans']",3
4813,**** ****|21 Kasım 2019|Cepekspress satıcısından alındı.,urun cok guzel,['ürüngüzel'],3
4814,CAN KOÇ|20 Kasım 2019|Nasa İletişim satıcısından alındı.,çok iyi ürün teşekkürler,['ürüngüzel'],3
4815,**** ****|20 Kasım 2019|Cepekspress satıcısından alındı.,ürünü çok beğendim gercekten güzel urun,['ürüngüzel'],3
4816,**** ****|19 Kasım 2019|Cepekspress satıcısından alındı.,Bu fiyat alınabilcek en iyi ürün,['ürüngüzel'],3
4817,**** ****|19 Kasım 2019|Nasa İletişim satıcısından alındı.,gayet güzel ürün cok memnun kaldım,['ürüngüzel'],3
4818,Zeynep YILDIRIM ISMAILOGLU|19 Kasım 2019|Cepekspress satıcısından alındı.,bu fiyata bu ürün mükemmel,['ürüngüzel'],3
4819,**** ****|19 Kasım 2019|Cepekspress satıcısından alındı.,f/p ürünü beğendim,"['ürüngüzel','fiyatperformans']",3
4820,**** ****|17 Kasım 2019|Nasa İletişim satıcısından alındı.,Ürün çok güzel herkese tavsiye ederim,['ürüngüzel'],3
4821,**** ****|16 Kasım 2019|Cepekspress satıcısından alındı.,Ürün gayet güzel,['ürüngüzel'],3
4822,**** ****|15 Kasım 2019|Cepekspress satıcısından alındı.,hızlı kargo ürün güzel,"['ürüngüzel','hızlıteslimat']",3
4823,Emirhan Akkant|14 Kasım 2019|Cepekspress satıcısından alındı.,Fazlasıyla başarılı bir ürün ve marka,['ürüngüzel'],3
4824,M** Ö**|11 Kasım 2019|Nasa İletişim satıcısından alındı.,Fiyatına göre güzel bir ürün,"['ürüngüzel','fiyatperformans']",3
4825,**** ****|2 Kasım 2019|Alan Memnun satıcısından alındı.,Süper hızlı cok güzel bir ürün,['ürüngüzel'],3
4826,ORHAN HASAN|2 Kasım 2019|BittiBitiyor satıcısından alındı.,Telefon hızlı ve kusursuz geldi Yanlız telefonun parmak okuyucusu çok kötü kameralar arası geçiş iğrenç ve çok yavaş kulaklık zaten yok Normal kullanım için iş görür Satıcı dan memnun kaldım Allah için güzel paketlenmiş. Türkiye garantili diyorlar bazıları diyor ki sonradan imei atman gerekir falan inşallah öyle bir durum olmaz..,['ürüngüzel'],3
4827,Eyyüp Şen|25 Ekim 2019|BittiBitiyor satıcısından alındı.,Bu fiyata bu kalite bu özellikler çok bile türkiye gibi bir yerde ürün orjinal kargo 1 2 gün içinde geldi. Güzel ürün tavsiye ederim,"['ürüngüzel','fiyatperformans']",3
4828,**** ****|26 Şubat 2020|İdealSeçim satıcısından alındı.,İstediğim telefondu ve diğer mağazalara göre fiyatı gayet uygun. Geldiğinde Ürünün paketlenmesi çok iyiydi. Hiç bir sorun çıkmadı çok memnun kaldım,"['ürüngüzel','iyipaketleme','uygunfiyat']",3
4829,Ş** M** A**-Elite Üye|21 Aralık 2019|Alan Memnun satıcısından alındı.,Sapasağlam geldi yanında da kap hediyesiyle çok güzel telefon güvenip alabilirsiniz tüm aparatları var yalnız kulaklık yok,['ürüngüzel'],3
4830,**** ****|3 Aralık 2019|Alan Memnun satıcısından alındı.,Ürün gayet güzel fiyat performans ürünü. kutu güzel paketlenmiş paket içeriğinde orijinal şarj cihazı ve hediye telefon kılıfı çıktı güvenle alınabilecek bı ürün. kamerası fiyata göre çok iyi çalışıyor hızlı donma kasma yapmayan bı ürün .,"['ürüngüzel','fiyatperformans','iyipaketleme','uygunfiyat']",3
4831,Ramazan Kılıç|3 Aralık 2019|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,Ürün güzel beğendim. Fakat Xiaomi garantili diye satılıyor fakat distribütör garantili geliyor. Umarım servis sıkıntısı yaşatmazlar.,['ürüngüzel'],3
